User,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25
3093,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3094,8310025,835683,7778720,5311947,5521358,7240753,9216587,33449,6451873,8232938,4082771,13544734,10659884,2671651,10986404,1559655,6443289,5346428,11041854,10791419,13012773,1910856,5698987,1021297,13247914
3095,7807956,6451873,2437142,5346428,10791419,7424682,6207373,3700753,2518768,6956281,305478,1021297,831715,511016,8696863,1559655,6443289,12291609,124277,11041854,33449,3386165,4983622,6839434,5359984
3096,10065428,511016,10072787,4546014,6839434,9532785,13644495,3918124,3648305,12291609,11041854,33449,12285424,11433316,1690388,1559655,6443289,8286890,193652,7023946,3427815,124277,8036406,6133638,4737648
3097,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3098,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,1629582,2045991,4951277,6230399,1758811,13218693,2495446,9332217,6451873,2596677,5324390,6133638,1024587,1293971,3171362,1163153
3099,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3100,835683,5521358,4277052,2671651,4082771,5698987,9216587,6451873,5346428,10791419,1910856,5311947,13012773,8232938,10659884,1559655,6443289,11041854,124277,33449,1021297,10986404,13544734,1741540,7778720
3101,1741540,5359984,8163952,6451873,6207373,7807956,7424682,4983622,5346428,1021297,3700753,10791419,2437142,6956281,831715,1559655,6443289,11041854,124277,33449,511016,3386165,6839434,8696863,13012773
3102,7424682,9710358,1021297,3700753,3386165,1816056,6207373,193652,2518768,6956281,4983622,5944112,831715,511016,8696863,1559655,6443289,12291609,124277,11041854,33449,9532785,11433316,6839434,5346428
3103,1559655,6443289,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638
3104,2518768,4983622,831715,2082415,6956281,4737648,5944112,511016,6839434,33449,9532785,8696863,1690388,3811042,11150622,1559655,6443289,8286890,193652,124277,3427815,12291609,11041854,11433316,1816056
3105,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
3106,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3107,1741540,8163952,7807956,5359984,6207373,10791419,2437142,6451873,5346428,3700753,3386165,1021297,6956281,8696863,7424682,1559655,6443289,11041854,124277,33449,831715,4983622,6839434,511016,13012773
3108,6324076,9164087,5657126,9332217,3078963,5700259,2495446,884518,835683,1615614,4766309,6230399,6451873,9216587,13012773,1559655,6443289,11041854,33449,1021297,13544734,1910856,10986404,2671651,4856177
3109,1559655,6443289,7669807,9135603,6324076,11781190,11388684,4573768,2275891,1629582,6502910,2596677,1024587,892315,1758811,4116862,5324390,1293971,3171362,1163153,2475239,3427815,11049346,8036406,6133638
3110,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3111,6956281,2082415,11150622,4546014,6839434,8696863,3811042,511016,7023946,33449,11041854,4737648,11433316,9532785,1690388,1559655,6443289,8286890,193652,124277,3427815,12291609,8036406,6133638,4305103
3112,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3113,11150622,2082415,3811042,4546014,6839434,8696863,1690388,511016,7023946,33449,11041854,4737648,11433316,9532785,10072787,1559655,6443289,8286890,193652,124277,3427815,12291609,8036406,6133638,6956281
3114,5657126,1615614,1006796,4766309,270032,884518,11708663,1910856,7240753,13544734,1819387,8310025,13012773,6451873,9216587,1559655,6443289,11041854,33449,1021297,10986404,835683,5311947,2671651,2495446
3115,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,9164087,2599807,4924314,1910856,8351884,884518,13544734,3171362,1163153
3116,4737648,511016,10065428,4546014,6839434,3648305,10072787,3918124,33449,124277,11041854,11433316,9532785,1690388,13644495,1559655,6443289,8286890,193652,7023946,3427815,12291609,8036406,6133638,8696863
3117,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
3118,6324076,1559655,6443289,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
3119,835683,4277052,5521358,10986404,4082771,13544734,9216587,6451873,5346428,2671651,1910856,5311947,10659884,1741540,8232938,1559655,6443289,11041854,124277,1021297,33449,5698987,13012773,10791419,7778720
3120,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3121,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3122,7669807,1559655,6443289,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
3123,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3124,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3125,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
3126,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3127,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
3128,835683,4277052,5521358,10986404,4082771,13544734,9216587,6451873,5346428,2671651,1910856,5311947,10659884,1741540,8232938,1559655,6443289,11041854,124277,1021297,33449,5698987,13012773,10791419,7778720
3129,4737648,10065428,4546014,511016,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,8696863
3130,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3131,5944112,6956281,4305103,2082415,9532785,8696863,11150622,511016,6839434,33449,11041854,4737648,1690388,3811042,4546014,1559655,6443289,8286890,193652,124277,3427815,12291609,8036406,11433316,831715
3132,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3133,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,9164087,2599807,4924314,1910856,8351884,13544734,884518,8403711,1163153
3134,2082415,1690388,8696863,511016,6839434,4737648,3648305,3918124,7023946,12291609,33449,4546014,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,3811042
3135,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3136,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3137,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
3138,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3139,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
3140,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3141,11150622,2082415,3811042,4546014,511016,8696863,1690388,6839434,7023946,33449,11041854,4737648,11433316,9532785,10072787,1559655,6443289,8286890,193652,124277,3427815,12291609,8036406,6133638,6956281
3142,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3143,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
3144,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3145,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
3146,8163952,5359984,7807956,6451873,6207373,10791419,2437142,2518768,5346428,3700753,3386165,1021297,831715,7424682,6956281,1559655,6443289,11041854,124277,33449,511016,4983622,6839434,8696863,1741540
3147,2437142,5346428,7424682,3700753,5944112,1021297,9710358,193652,2518768,6956281,3386165,6207373,6839434,831715,8696863,1559655,6443289,12291609,124277,11041854,33449,9532785,4983622,511016,305478
3148,11150622,2082415,3811042,4546014,6839434,8696863,1690388,511016,7023946,12291609,33449,4737648,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,6956281
3149,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,9164087,2599807,4924314,1910856,8351884,884518,13544734,3171362,1163153
3150,13218693,4951277,2045991,2599807,7487418,9332217,7669807,6324076,1559655,6443289,9164087,1021297,6230399,6451873,11781190,835683,2495446,9135603,4924314,1910856,8351884,13544734,884518,8403711,1615614
3151,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3152,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3153,511016,6839434,4546014,12285424,33449,1690388,3648305,3918124,7023946,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11049346,8036406,6133638,10065428
3154,5944112,6956281,4305103,2082415,11433316,11150622,3811042,124277,511016,11041854,9532785,4737648,8696863,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,1690388,831715
3155,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3156,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
3157,7424682,1816056,1021297,3700753,3386165,6207373,9710358,193652,2518768,6956281,4983622,5944112,6839434,831715,8696863,1559655,6443289,12291609,124277,11041854,33449,9532785,11433316,511016,5346428
3158,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3159,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3160,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
3161,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3162,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3163,1559655,6443289,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638
3164,5657126,1615614,270032,4766309,1819387,884518,1006796,11708663,835683,13544734,1910856,7240753,8310025,9216587,13012773,1559655,6443289,11041854,33449,1021297,5311947,10986404,2671651,6451873,2495446
3165,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3166,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3167,7424682,1816056,1021297,3700753,3386165,6207373,9710358,193652,2518768,6956281,4983622,5944112,6839434,831715,8696863,1559655,6443289,12291609,124277,11041854,33449,9532785,11433316,511016,5346428
3168,7669807,1559655,6443289,11781190,6324076,9135603,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
3169,270032,1819387,1006796,4766309,835683,884518,11708663,7240753,9216587,13544734,1910856,8310025,5346428,13012773,6451873,1559655,6443289,11041854,33449,10986404,5311947,10659884,2671651,1021297,1615614
3170,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
3171,7807956,6451873,10791419,5346428,305478,2437142,7424682,2518768,11041854,1021297,3700753,6207373,4983622,6956281,831715,1559655,6443289,12291609,124277,33449,511016,3386165,6839434,8696863,5359984
3172,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
3173,3386165,1816056,831715,2518768,4983622,5944112,4737648,124277,1690388,6956281,11433316,11150622,8696863,6839434,511016,1559655,6443289,193652,8286890,12291609,11041854,33449,9532785,3811042,3700753
