UserId,Gender,AgeGroup,Hobbies,Profession,Seasons,ListingId,PricePerDay,ReviewScore
2942,Male,18-30,Outdoors,Student,Spring,274559,199,10
2943,Male,50+,Indoors,IT Professional,Summer,2475239,195,9
2944,Male,18-30,Outdoors,Student,Spring,181702,270,9
2945,Male,50+,Outdoors,IT Professional,Fall,147946,177,10
2946,Female,50+,Indoors,IT Professional,Spring,1163153,110,10
2947,Female,18-30,Indoors,Student,Fall,1293971,140,9
2948,Female,50+,Outdoors,IT Professional,Fall,2275891,190,
2949,Male,18-30,Indoors,Student,Summer,1711818,188,9
2950,Female,18-30,Outdoors,Student,Fall,1816573,110,
2951,Male,30-50,Indoors,Contractor,Fall,4568745,451,
2952,Female,50+,Indoors,IT Professional,Winter,3228990,86,9
2953,Female,30-50,Indoors,Contractor,Spring,10744617,269,
2954,Female,30-50,Indoors,Contractor,Spring,1751814,59,9
2955,Male,50+,Indoors,IT Professional,Winter,3584896,995,9
2956,Female,50+,Indoors,IT Professional,Fall,10527380,375,
2957,Male,50+,Outdoors,IT Professional,Winter,11041854,79,9
2958,Female,30-50,Indoors,Contractor,Winter,11565061,249,9
2959,Female,50+,Outdoors,IT Professional,Summer,11760628,90,10
2960,Female,18-30,Indoors,Student,Summer,2583104,70,10
2961,Male,18-30,Outdoors,Student,Summer,12543773,97,
2962,Male,50+,Indoors,IT Professional,Winter,11069854,150,
2963,Male,18-30,Indoors,Student,Spring,12406563,60,
2964,Male,50+,Indoors,IT Professional,Spring,11264054,75,10
2965,Female,18-30,Indoors,Student,Winter,1039599,90,10
2966,Male,30-50,Indoors,Contractor,Fall,11588550,265,
2967,Female,18-30,Indoors,Student,Fall,5578778,85,
2968,Female,50+,Indoors,IT Professional,Summer,3386165,45,
2969,Female,18-30,Outdoors,Student,Spring,1373250,100,10
2970,Female,50+,Outdoors,IT Professional,Fall,10661263,40,10
2971,Female,30-50,Indoors,Contractor,Summer,10791419,49,8
2972,Male,30-50,Indoors,Contractor,Winter,11905505,55,10
2973,Female,18-30,Outdoors,Student,Fall,11639683,80,9
2974,Female,30-50,Indoors,Contractor,Fall,10527168,90,
2975,Female,50+,Indoors,IT Professional,Winter,2526345,97,9
2976,Female,30-50,Indoors,Contractor,Spring,10263001,130,10
2977,Male,50+,Outdoors,IT Professional,Summer,12818739,169,
2978,Female,18-30,Indoors,Student,Summer,11637078,98,
2979,Female,18-30,Indoors,Student,Summer,12555647,45,9
2980,Male,18-30,Indoors,Student,Summer,1020810,65,9
2981,Female,30-50,Outdoors,Contractor,Winter,1479430,49,9
2982,Female,18-30,Indoors,Student,Fall,5165147,25,10
2983,Male,50+,Outdoors,IT Professional,Summer,2102522,35,9
2984,Female,50+,Indoors,IT Professional,Spring,10980536,93,
2985,Male,18-30,Indoors,Student,Fall,1565607,35,8
2986,Female,50+,Outdoors,IT Professional,Spring,2089179,100,9
2987,Female,18-30,Indoors,Student,Spring,2515100,70,9
2988,Female,18-30,Outdoors,Student,Winter,1908772,80,9
2989,Female,50+,Indoors,IT Professional,Winter,1417219,150,9
2990,Female,30-50,Outdoors,Contractor,Fall,4366332,52,8
2991,Male,18-30,Indoors,Student,Fall,3710947,40,10
2992,Female,18-30,Outdoors,Student,Summer,4446263,79,10
2993,Female,18-30,Outdoors,Student,Winter,3411845,84,9
2994,Female,30-50,Outdoors,Contractor,Fall,4218075,58,10
2995,Female,50+,Outdoors,IT Professional,Winter,3529761,64,8
2996,Male,30-50,Indoors,Contractor,Summer,1841176,75,10
2997,Male,30-50,Indoors,Contractor,Fall,4708286,45,10
2998,Male,30-50,Indoors,Contractor,Winter,11009250,300,
2999,Male,50+,Outdoors,IT Professional,Fall,11376208,110,10
3000,Female,50+,Outdoors,IT Professional,Winter,10218039,75,
3001,Female,30-50,Outdoors,Professor,Fall,4816049,70,9
3002,Male,50+,Indoors,Contractor,Fall,10057824,158,9
3003,Female,30-50,Indoors,Professor,Fall,11499896,150,
3004,Female,50+,Indoors,Contractor,Spring,11367259,73,
3005,Female,50+,Outdoors,Contractor,Summer,12805270,395,
3006,Female,30-50,Indoors,Professor,Spring,1006796,110,9
3007,Male,30-50,Outdoors,Professor,Fall,4273203,849,9
3008,Female,30-50,Indoors,Professor,Spring,11184937,80,9
3009,Male,50+,Indoors,Contractor,Summer,1077851,59,9
3010,Female,18-30,Indoors,IT Professional,Summer,1020810,65,9
3011,Male,50+,Indoors,Contractor,Fall,1479430,49,9
3012,Female,18-30,Outdoors,IT Professional,Spring,5672984,80,10
3013,Female,30-50,Indoors,Professor,Summer,2010027,50,9
3014,Female,18-30,Indoors,IT Professional,Winter,1862452,59,10
3015,Male,18-30,Indoors,IT Professional,Fall,2807247,40,10
3016,Male,30-50,Outdoors,Professor,Spring,1084712,45,9
3017,Male,18-30,Outdoors,IT Professional,Winter,4361884,85,6
3018,Female,30-50,Outdoors,Professor,Spring,1548673,100,10
3019,Female,30-50,Outdoors,Professor,Spring,10029729,40,10
3020,Male,30-50,Indoors,Professor,Fall,10444660,160,10
3021,Male,30-50,Indoors,Professor,Winter,10263001,130,10
3022,Male,50+,Indoors,Contractor,Spring,12818739,169,
3023,Female,30-50,Indoors,Professor,Summer,11637078,98,
3024,Female,18-30,Outdoors,IT Professional,Spring,12555647,45,9
3025,Female,18-30,Outdoors,IT Professional,Fall,10980536,93,
3026,Female,18-30,Outdoors,IT Professional,Winter,11009250,300,
3027,Female,30-50,Outdoors,Professor,Spring,11657527,120,10
3028,Female,50+,Outdoors,Contractor,Spring,1039599,90,10
3029,Male,18-30,Outdoors,IT Professional,Summer,11588550,265,
3030,Male,30-50,Indoors,Professor,Summer,6867232,95,9
3031,Female,18-30,Indoors,IT Professional,Fall,5578778,85,
3032,Female,50+,Outdoors,Contractor,Fall,1750566,115,9
3033,Female,18-30,Outdoors,IT Professional,Summer,1373250,100,10
3034,Male,30-50,Outdoors,Professor,Summer,10661263,40,10
3035,Female,50+,Outdoors,Contractor,Spring,10791419,49,8
3036,Male,30-50,Outdoors,Professor,Summer,2401183,59,10
3037,Female,18-30,Outdoors,IT Professional,Fall,11639683,80,9
3038,Male,18-30,Outdoors,IT Professional,Fall,10527168,90,
3039,Male,30-50,Indoors,Professor,Winter,2526345,97,9
3040,Male,50+,Indoors,Contractor,Fall,11376208,110,10
3041,Female,18-30,Indoors,IT Professional,Spring,12051905,95,9
3042,Female,18-30,Indoors,IT Professional,Fall,10218039,75,
3043,Male,50+,Outdoors,Contractor,Fall,10065428,290,
3044,Female,50+,Outdoors,Contractor,Spring,1010592,178,9
3045,Male,50+,Outdoors,Contractor,Spring,11076743,115,
3046,Female,50+,Outdoors,Contractor,Spring,12193549,160,10
3047,Male,30-50,Outdoors,Professor,Fall,11733440,207,10
3048,Male,50+,Indoors,Contractor,Winter,1020810,65,9
3049,Female,18-30,Indoors,IT Professional,Winter,1479430,49,9
3050,Female,30-50,Outdoors,Professor,Summer,11069854,150,
3051,Female,50+,Indoors,Contractor,Summer,11657527,120,10
3052,Female,30-50,Indoors,Professor,Spring,1039599,90,10
3053,Male,30-50,Outdoors,Professor,Fall,11588550,265,
3054,Male,50+,Indoors,Contractor,Spring,6867232,95,9
3055,Male,50+,Indoors,Contractor,Summer,5578778,85,
3056,Male,50+,Outdoors,Contractor,Spring,1750566,115,9
3057,Male,30-50,Indoors,Professor,Winter,1373250,100,10
3058,Female,30-50,Indoors,Professor,Winter,10661263,40,10
3059,Female,18-30,Outdoors,IT Professional,Fall,10791419,49,8
3060,Male,18-30,Indoors,IT Professional,Winter,2401183,59,10
3061,Male,18-30,Outdoors,IT Professional,Fall,11639683,80,9
3062,Female,30-50,Outdoors,Professor,Summer,10527168,90,
3063,Male,30-50,Outdoors,Professor,Summer,2526345,97,9
3064,Female,50+,Outdoors,Contractor,Fall,5213291,139,10
3065,Female,18-30,Indoors,IT Professional,Summer,2102522,35,9
3066,Female,18-30,Outdoors,IT Professional,Fall,349295,30,9
3067,Male,30-50,Indoors,Professor,Winter,4816049,70,9
3068,Female,30-50,Outdoors,Professor,Fall,10057824,158,9
3069,Female,18-30,Indoors,IT Professional,Spring,11499896,150,
3070,Female,50+,Outdoors,Contractor,Summer,11367259,73,
3071,Male,30-50,Indoors,Professor,Summer,12805270,395,
3072,Male,18-30,Indoors,IT Professional,Spring,1006796,110,9
3073,Male,18-30,Outdoors,IT Professional,Fall,1368616,65,9
3074,Female,18-30,Outdoors,IT Professional,Spring,12402489,49,10
3075,Male,18-30,Indoors,IT Professional,Spring,11781190,449,
3076,Female,30-50,Outdoors,Professor,Fall,11061673,577,9
3077,Female,30-50,Indoors,Professor,Spring,4309009,449,
3078,Female,50+,Outdoors,Contractor,Spring,12830462,697,10
3079,Female,30-50,Indoors,Professor,Winter,11388684,402,
3080,Female,18-30,Outdoors,IT Professional,Fall,13648306,1509,
3081,Female,30-50,Outdoors,Professor,Spring,1565607,35,8
3082,Female,50+,Indoors,Contractor,Fall,2089179,100,9
3083,Female,18-30,Outdoors,IT Professional,Summer,2515100,70,9
3084,Male,30-50,Indoors,Professor,Winter,1908772,80,9
3085,Male,30-50,Outdoors,Professor,Fall,3898336,61,9
3086,Male,18-30,Indoors,IT Professional,Fall,1417219,150,9
3087,Female,30-50,Outdoors,Professor,Summer,3710947,40,10
3088,Male,30-50,Outdoors,Professor,Summer,4446263,79,10
3089,Male,18-30,Outdoors,IT Professional,Winter,4037960,80,9
3090,Female,18-30,Outdoors,IT Professional,Fall,3411845,84,9
3091,Male,50+,Indoors,Contractor,Spring,4119054,90,10
3092,Female,30-50,Indoors,Professor,Summer,1841176,75,10
3093,Female,50+,Indoors,Contractor,Winter,11069854,150,
3094,Male,50+,Indoors,Contractor,Summer,11657527,120,10
3095,Male,50+,Outdoors,Contractor,Spring,1039599,90,10
3096,Female,30-50,Outdoors,Professor,Summer,11588550,265,
3097,Male,50+,Outdoors,Contractor,Spring,6146839,140,10
3098,Male,30-50,Outdoors,Professor,Winter,5578778,85,
3099,Male,30-50,Outdoors,Professor,Fall,1373250,100,10
3100,Male,30-50,Outdoors,Professor,Spring,1619942,140,9
3101,Male,30-50,Outdoors,Contractor,Fall,10661263,40,10
3102,Male,50+,Outdoors,Professor,Fall,10791419,49,8
3103,Female,18-30,Indoors,IT Professional,Winter,2401183,59,10
3104,Female,30-50,Outdoors,Contractor,Spring,10527168,90,
3105,Female,18-30,Indoors,IT Professional,Fall,4887379,100,8
3106,Male,50+,Outdoors,Professor,Winter,2526345,97,9
3107,Male,50+,Outdoors,Professor,Spring,4708286,45,10
3108,Male,30-50,Indoors,Contractor,Winter,4153646,671,
3109,Male,30-50,Indoors,Contractor,Summer,10677941,1489,10
3110,Female,18-30,Indoors,IT Professional,Fall,12877675,704,10
3111,Female,30-50,Indoors,Contractor,Spring,12484185,550,10
3112,Male,18-30,Indoors,IT Professional,Spring,5764859,644,
3113,Female,30-50,Indoors,Contractor,Winter,10744617,269,
3114,Female,30-50,Indoors,Contractor,Fall,10263001,130,10
3115,Female,18-30,Outdoors,IT Professional,Winter,12948468,79,
3116,Female,30-50,Outdoors,Contractor,Winter,1020810,65,9
3117,Female,30-50,Outdoors,Contractor,Winter,1479430,49,9
3118,Male,50+,Indoors,Professor,Fall,2659090,30,
3119,Female,30-50,Indoors,Contractor,Winter,2102522,35,9
3120,Female,50+,Indoors,Professor,Spring,12555647,45,9
3121,Female,50+,Outdoors,Professor,Spring,10980536,93,
3122,Female,18-30,Indoors,IT Professional,Spring,11009250,300,
3123,Female,50+,Outdoors,Professor,Fall,12051905,95,9
3124,Female,50+,Outdoors,Professor,Fall,10218039,75,
3125,Male,50+,Outdoors,Professor,Spring,10057824,158,9
3126,Female,18-30,Indoors,IT Professional,Spring,11499896,150,
3127,Male,30-50,Indoors,Contractor,Winter,11367259,73,
3128,Female,30-50,Indoors,Contractor,Winter,12805270,395,
3129,Female,30-50,Outdoors,Contractor,Spring,1006796,110,9
3130,Female,18-30,Indoors,IT Professional,Fall,2195413,600,
3131,Female,30-50,Outdoors,Contractor,Fall,159602,250,9
3132,Female,50+,Indoors,Professor,Fall,429555,220,9
3133,Female,18-30,Outdoors,IT Professional,Winter,2866049,225,10
3134,Male,50+,Outdoors,Professor,Fall,3799831,199,9
3135,Female,18-30,Indoors,IT Professional,Fall,10065428,290,
3136,Female,50+,Indoors,Professor,Fall,1565607,35,8
3137,Female,30-50,Outdoors,Contractor,Spring,2089179,100,9
3138,Female,50+,Indoors,Professor,Fall,2515100,70,9
3139,Female,30-50,Outdoors,Contractor,Summer,1908772,80,9
3140,Female,50+,Outdoors,Professor,Spring,5595149,110,9
3141,Female,30-50,Outdoors,Contractor,Spring,1637888,225,9
3142,Female,18-30,Indoors,IT Professional,Winter,391238,50,10
3143,Female,30-50,Outdoors,Contractor,Winter,10113617,89,9
3144,Male,18-30,Indoors,IT Professional,Spring,1145961,93,10
3145,Female,18-30,Indoors,IT Professional,Winter,3710947,40,10
3146,Male,50+,Indoors,Professor,Fall,6922103,50,
3147,Female,18-30,Outdoors,IT Professional,Summer,4446263,79,10
3148,Female,50+,Indoors,Professor,Winter,11069854,150,
3149,Female,18-30,Outdoors,IT Professional,Spring,11657527,120,10
3150,Male,30-50,Outdoors,Contractor,Spring,1039599,90,10
3151,Female,18-30,Indoors,IT Professional,Summer,11588550,265,
3152,Female,18-30,Outdoors,IT Professional,Winter,6146839,140,10
3153,Male,50+,Outdoors,Professor,Summer,5578778,85,
3154,Female,50+,Indoors,Professor,Summer,1373250,100,10
3155,Female,50+,Outdoors,Professor,Fall,1619942,140,9
3156,Female,30-50,Outdoors,Contractor,Summer,10661263,40,10
3157,Male,50+,Indoors,Professor,Spring,10791419,49,8
3158,Female,50+,Outdoors,Professor,Fall,2401183,59,10
3159,Female,50+,Outdoors,Professor,Winter,10527168,90,
3160,Male,18-30,Outdoors,IT Professional,Spring,4887379,100,8
3161,Male,50+,Outdoors,Professor,Spring,2526345,97,9
3162,Female,50+,Outdoors,Professor,Summer,3411845,84,9
3163,Male,18-30,Outdoors,IT Professional,Fall,4218075,58,10
3164,Male,30-50,Indoors,Contractor,Winter,3529761,64,8
3165,Female,50+,Outdoors,Professor,Fall,1841176,75,10
3166,Male,18-30,Outdoors,IT Professional,Fall,4708286,45,10
3167,Male,50+,Indoors,Professor,Summer,1010592,178,9
3168,Male,50+,Indoors,Professor,Winter,11076743,115,
3169,Male,30-50,Outdoors,Contractor,Fall,3910227,37,9
3170,Male,18-30,Indoors,IT Professional,Spring,1637888,225,9
3171,Male,30-50,Outdoors,Contractor,Winter,391238,50,10
3172,Female,50+,Outdoors,Professor,Winter,10113617,89,9
3173,Male,30-50,Outdoors,Contractor,Winter,1145961,93,10
3174,Female,50+,Outdoors,Professor,Summer,1020810,65,9
3175,Female,30-50,Indoors,Contractor,Spring,1479430,49,9
3176,Male,30-50,Indoors,Contractor,Fall,5165147,25,10
3177,Male,18-30,Outdoors,IT Professional,Summer,2102522,35,9
3178,Male,30-50,Outdoors,Contractor,Summer,11733440,207,10
3179,Female,18-30,Indoors,IT Professional,Spring,1565607,35,8
3180,Male,50+,Indoors,Professor,Fall,2089179,100,9
3181,Female,50+,Indoors,Professor,Summer,2515100,70,9
3182,Male,18-30,Indoors,IT Professional,Winter,1908772,80,9
3183,Female,50+,Outdoors,Professor,Spring,3898336,61,9
3184,Female,30-50,Indoors,Contractor,Spring,1417219,150,9
3185,Male,18-30,Indoors,IT Professional,Summer,3710947,40,10
3186,Female,50+,Outdoors,Professor,Winter,4446263,79,10
3187,Male,18-30,Outdoors,IT Professional,Winter,4037960,80,9
3188,Female,30-50,Outdoors,Contractor,Spring,11069854,150,
3189,Female,18-30,Outdoors,IT Professional,Spring,1959307,175,10
3190,Male,30-50,Outdoors,Contractor,Summer,11264054,75,10
3191,Female,30-50,Outdoors,Contractor,Spring,1039599,90,10
3192,Female,18-30,Indoors,IT Professional,Fall,11588550,265,
3193,Male,50+,Indoors,Professor,Winter,5578778,85,
3194,Female,30-50,Outdoors,Contractor,Fall,3386165,45,
3195,Male,18-30,Outdoors,IT Professional,Spring,1373250,100,10
3196,Female,50+,Indoors,Professor,Summer,10661263,40,10
3197,Male,18-30,Indoors,IT Professional,Spring,1615204,85,9
3198,Female,18-30,Indoors,IT Professional,Summer,10791419,49,8
3199,Female,50+,Outdoors,Professor,Fall,11639683,80,9
3200,Female,30-50,Indoors,Contractor,Winter,10527168,90,
3201,Female,30-50,Indoors,IT Professional,Fall,4887379,100,8
3202,Male,30-50,Indoors,IT Professional,Winter,2526345,97,9
3203,Female,18-30,Indoors,Student,Summer,4119054,90,10
3204,Male,30-50,Outdoors,IT Professional,Summer,1841176,75,10
3205,Male,50+,Outdoors,Professor,Spring,4708286,45,10
3206,Female,30-50,Outdoors,IT Professional,Winter,13218693,112,
3207,Male,50+,Outdoors,Professor,Summer,7049320,65,8
3208,Male,18-30,Indoors,Student,Summer,2287294,250,10
3209,Female,50+,Outdoors,Professor,Fall,3798933,500,10
3210,Male,50+,Outdoors,Professor,Spring,1077851,59,9
3211,Female,30-50,Outdoors,IT Professional,Fall,1862452,59,10
3212,Female,50+,Indoors,Professor,Winter,1084712,45,9
3213,Male,18-30,Indoors,Student,Summer,2934563,79,9
3214,Female,18-30,Indoors,Student,Spring,11069854,150,
3215,Male,30-50,Outdoors,IT Professional,Summer,11657527,120,10
3216,Female,50+,Outdoors,Professor,Summer,1039599,90,10
3217,Female,18-30,Indoors,Student,Spring,11588550,265,
3218,Female,30-50,Indoors,IT Professional,Fall,6146839,140,10
3219,Female,50+,Indoors,Professor,Spring,5578778,85,
3220,Male,30-50,Outdoors,IT Professional,Spring,1373250,100,10
3221,Male,50+,Outdoors,Professor,Winter,1619942,140,9
3222,Female,18-30,Indoors,Student,Spring,10661263,40,10
3223,Male,30-50,Indoors,IT Professional,Winter,10791419,49,8
3224,Female,50+,Outdoors,Professor,Spring,2401183,59,10
3225,Female,50+,Outdoors,Professor,Fall,10527168,90,
3226,Male,50+,Outdoors,Professor,Fall,4887379,100,8
3227,Male,18-30,Indoors,Student,Winter,2526345,97,9
3228,Female,30-50,Indoors,IT Professional,Winter,1548673,100,10
3229,Male,50+,Outdoors,Professor,Fall,2306332,41,10
3230,Female,18-30,Indoors,Student,Fall,1637888,225,9
3231,Female,18-30,Outdoors,Student,Spring,391238,50,10
3232,Male,50+,Indoors,Professor,Spring,10113617,89,9
3233,Female,50+,Indoors,Professor,Spring,1145961,93,10
3234,Male,50+,Indoors,Professor,Spring,1884468,349,9
3235,Male,50+,Indoors,Professor,Spring,3375874,331,9
3236,Male,30-50,Outdoors,IT Professional,Fall,200152,110,8
3237,Male,50+,Outdoors,Professor,Winter,253439,125,10
3238,Female,30-50,Indoors,IT Professional,Winter,1952828,115,9
3239,Female,30-50,Indoors,IT Professional,Winter,1160458,569,9
3240,Female,50+,Outdoors,Professor,Summer,1296116,277,9
3241,Female,18-30,Indoors,Student,Summer,340991,177,9
3242,Male,18-30,Outdoors,Student,Spring,4323816,450,9
3243,Female,50+,Indoors,Professor,Spring,10065428,290,
3244,Male,30-50,Indoors,IT Professional,Fall,1010592,178,9
3245,Female,50+,Outdoors,Professor,Spring,11076743,115,
3246,Male,50+,Indoors,Professor,Winter,12193549,160,10
3247,Female,18-30,Indoors,Student,Fall,11733440,207,10
3248,Female,30-50,Indoors,IT Professional,Fall,13218693,112,
3249,Female,50+,Indoors,Professor,Fall,1940339,389,10
3250,Male,30-50,Indoors,IT Professional,Fall,3378027,275,9
3251,Male,30-50,Outdoors,IT Professional,Winter,10744617,269,
3252,Female,30-50,Outdoors,IT Professional,Summer,10263001,130,10
3253,Male,50+,Indoors,Professor,Summer,12406563,60,
3254,Male,50+,Outdoors,Professor,Fall,11264054,75,10
3255,Male,30-50,Indoors,IT Professional,Summer,1039599,90,10
3256,Male,50+,Indoors,Professor,Fall,11588550,265,
3257,Female,30-50,Indoors,IT Professional,Spring,5578778,85,
3258,Male,30-50,Outdoors,IT Professional,Summer,3386165,45,
3259,Female,50+,Outdoors,Professor,Summer,1373250,100,10
3260,Female,18-30,Indoors,Student,Summer,10661263,40,10
3261,Female,50+,Outdoors,Professor,Winter,10791419,49,8
3262,Male,50+,Outdoors,Professor,Fall,11905505,55,10
3263,Male,30-50,Outdoors,IT Professional,Summer,11639683,80,9
3264,Female,18-30,Outdoors,Student,Summer,10527168,90,
3265,Female,30-50,Outdoors,IT Professional,Winter,2526345,97,9
3266,Female,18-30,Outdoors,Student,Winter,1637888,225,9
3267,Female,50+,Outdoors,Professor,Spring,391238,50,10
3268,Male,30-50,Outdoors,IT Professional,Fall,10113617,89,9
3269,Female,18-30,Outdoors,Student,Fall,1145961,93,10
3270,Male,30-50,Outdoors,IT Professional,Fall,12818739,169,
3271,Male,50+,Indoors,Professor,Winter,11637078,98,
3272,Male,30-50,Indoors,IT Professional,Spring,12555647,45,9
3273,Male,30-50,Outdoors,IT Professional,Spring,10980536,93,
3274,Male,50+,Indoors,Professor,Spring,11009250,300,
3275,Male,18-30,Outdoors,Student,Fall,12051905,95,9
3276,Male,30-50,Indoors,IT Professional,Fall,10218039,75,
3277,Female,50+,Outdoors,Professor,Summer,10057824,158,9
3278,Female,50+,Indoors,Professor,Summer,11499896,150,
3279,Male,50+,Outdoors,Professor,Winter,11367259,73,
3280,Female,50+,Indoors,Professor,Fall,11069854,150,
3281,Male,18-30,Outdoors,Student,Spring,1959307,175,10
3282,Female,50+,Outdoors,Professor,Spring,11264054,75,10
3283,Male,18-30,Indoors,Student,Fall,1039599,90,10
3284,Female,50+,Outdoors,Professor,Summer,11588550,265,
3285,Male,50+,Outdoors,Professor,Winter,5578778,85,
3286,Female,18-30,Outdoors,Student,Winter,3386165,45,
3287,Male,30-50,Indoors,IT Professional,Summer,1373250,100,10
3288,Female,50+,Outdoors,Professor,Winter,10661263,40,10
3289,Female,18-30,Indoors,Student,Summer,1615204,85,9
3290,Male,30-50,Outdoors,IT Professional,Fall,10791419,49,8
3291,Male,18-30,Outdoors,Student,Fall,11639683,80,9
3292,Male,18-30,Indoors,Student,Spring,10527168,90,
3293,Male,18-30,Indoors,Student,Fall,4887379,100,8
3294,Female,30-50,Outdoors,IT Professional,Fall,12805270,395,
3295,Female,30-50,Indoors,IT Professional,Spring,1006796,110,9
3296,Female,18-30,Outdoors,Student,Spring,1146795,239,10
